1970,36005,1,45875,45521,43733,41916,42347,36594,29297,26580,27124,26664,26395,29127,29295,24134,17983,11974,6378,3128
1970,36005,2,43911,43741,41942,42411,47289,39118,31566,29908,31093,32568,33584,37066,35781,32388,25723,16969,9744,5590
1970,36005,3,21206,22410,19055,16651,13111,13246,11449,9904,9120,8058,6201,4805,3556,2653,1695,847,433,223
1970,36005,4,20330,21834,19571,16719,18153,18066,15337,13113,12141,10641,8543,6667,5140,3962,2484,1418,787,538
1970,36005,5,1128,1022,903,891,807,801,768,635,480,404,312,220,177,145,93,57,23,14
1970,36005,6,1112,924,867,890,1027,964,822,674,567,434,321,245,202,152,100,69,38,29
1970,36047,1,73460,74906,76630,74930,75410,63253,47678,45053,50553,53546,53891,57294,53260,42085,31744,20259,10821,5216
1970,36047,2,71249,71205,73766,75812,82188,63209,49668,48927,57171,63383,66052,69040,63154,55283,43982,27657,15392,8544
1970,36047,3,39005,42231,37649,29140,21866,23602,21308,18609,16623,14261,10741,8169,6146,4512,2680,1403,644,381
1970,36047,4,38662,41629,37772,32109,32327,33188,28951,24921,22149,18635,14959,11619,9047,6858,3995,2207,1214,842
1970,36047,5,1555,1377,1394,1292,1224,1253,1241,948,722,593,514,436,401,348,241,113,66,45
1970,36047,6,1474,1368,1262,1340,1548,1378,1221,951,802,655,512,477,318,236,183,97,58,45
1970,36061,1,29140,28408,28307,29906,43012,50592,40984,36388,35093,31935,28594,29169,29615,26701,20365,12823,6829,3432
1970,36061,2,27367,26655,27204,30522,58259,58150,39533,33469,33912,34940,34838,38174,39675,36760,30084,19776,11335,6814
1970,36061,3,14609,16420,16761,14796,12818,13247,12253,11637,11584,11322,9709,8153,7035,5779,3846,2118,1007,554
1970,36061,4,14530,16050,16531,15758,16003,15350,14190,13547,13880,13818,12635,11535,10326,8496,5636,3271,1900,1263
1970,36061,5,2367,2434,2340,2432,2699,2521,2625,2351,2003,1931,1548,1372,1363,1242,883,515,246,112
1970,36061,6,2172,2139,2200,2274,2868,2707,2449,2054,1971,1541,1293,1109,948,681,513,284,144,96
1970,36081,1,56140,55429,59665,61190,61599,58977,45026,41524,48192,53609,54479,56246,51412,38129,27476,17061,8434,3987
1970,36081,2,53670,53432,57967,62226,73910,58811,44833,44612,55655,63860,66466,66439,59588,49698,40055,25809,14365,7502
1970,36081,3,12400,14653,14814,12219,8261,7617,7675,7408,7981,8083,6368,4636,3392,2249,1347,731,322,186
1970,36081,4,12529,14475,14641,12761,11023,10365,10076,9868,10195,9397,7473,5695,4358,3174,2152,1265,673,497
1970,36081,5,1658,1269,1108,1071,1029,1486,1872,1336,954,746,552,417,357,273,186,66,63,28
1970,36081,6,1604,1296,1138,1077,1455,1976,1610,1197,1010,668,523,434,330,256,209,113,70,40
1970,36085,1,12767,14464,14020,11821,9648,9834,8511,8139,8696,8416,7746,6574,5374,3788,2827,1997,1156,636
1970,36085,2,12229,13763,13155,11453,11261,10434,8568,8176,8861,8883,8243,7334,6089,4810,4015,2954,1718,1086
1970,36085,3,952,1123,1158,1086,691,549,476,384,363,323,223,187,144,92,84,39,15,15
1970,36085,4,893,1022,944,885,810,669,553,464,414,405,334,246,192,137,90,55,40,16
1970,36085,5,130,96,85,78,64,67,89,80,42,46,26,38,24,20,11,6,10,3
1970,36085,6,109,81,70,74,97,110,80,76,62,34,33,15,23,8,14,6,4,1
1971,36005,1,45434,44550,44467,42516,44340,36157,29118,25930,26619,26392,26260,28326,28600,23216,17266,11570,6367,3231
1971,36005,2,43492,42811,42718,42700,48151,38666,31641,29313,30543,32218,33410,36126,35336,31367,25000,17065,9971,5963
1971,36005,3,21244,22386,20131,17565,14214,13094,11809,10035,9391,8218,6558,5141,3822,2762,1766,925,447,237
1971,36005,4,20424,21735,20638,17753,18976,17928,15936,13513,12386,10998,9117,7174,5572,4163,2645,1567,852,589
1971,36005,5,1132,1034,941,913,853,789,806,655,510,424,330,238,186,151,98,62,24,16
1971,36005,6,1113,939,904,914,1038,949,873,700,577,452,342,263,215,160,106,75,40,31
1971,36047,1,72941,72888,76790,74949,78645,63230,48096,43659,49054,52449,53633,55997,52681,41232,30800,19816,10818,5362
1971,36047,2,70490,69448,73683,75676,83624,63323,50064,47649,55232,62162,65501,67837,62933,54322,43057,28204,15842,8962
1971,36047,3,39258,41776,39216,30711,23708,23014,21966,18809,17040,14668,11416,8626,6545,4622,2776,1488,665,404
1971,36047,4,38972,41232,39358,33717,34015,32645,29917,25588,22620,19331,15897,12337,9727,7065,4225,2360,1258,897
1971,36047,5,1654,1481,1523,1402,1371,1312,1382,1019,811,674,583,479,438,363,255,127,70,48
1971,36047,6,1575,1451,1378,1441,1667,1457,1365,1022,869,727,584,522,360,259,201,108,64,49
1971,36061,1,28399,27213,28100,29721,45118,51197,41486,35821,34543,31751,28717,28321,28427,25887,19844,12711,6916,3517
1971,36061,2,26725,25557,27004,30194,58529,58052,40836,33184,32982,34271,34418,36746,38247,35990,29706,20236,11747,7161
1971,36061,3,13913,15544,16527,14784,13179,12618,12030,11307,11304,10989,9769,8191,7007,5815,3861,2237,1040,582
1971,36061,4,13822,15201,16305,15691,16037,14547,13870,13074,13375,13413,12526,11415,10344,8571,5742,3481,1955,1320
1971,36061,5,2349,2449,2402,2475,2827,2557,2719,2356,2077,1985,1638,1426,1383,1270,907,556,260,122
1971,36061,6,2186,2174,2246,2301,2952,2718,2594,2104,2017,1644,1401,1180,1019,746,551,318,166,108
