1988,36081,Black female,16592,16095,16454,18590,20709,21852,20024,18421,15725,14544,12155,10969,9860,8043,5600,3955,2265,1788
1988,36081,Other races male,8879,7474,7306,8139,9161,12758,14198,12039,9022,6727,5254,3917,3027,2285,1411,815,403,214
1988,36081,Other races female,8347,7029,6748,7648,9058,12201,12887,10988,8775,6201,5017,4069,3549,2603,1747,1140,532,302
1988,36085,White male,11875,10888,10689,12148,13316,14216,14292,13056,11947,9698,7888,7512,6995,5656,3982,2739,1495,956
1988,36085,White female,11229,10112,10152,11576,13182,14575,14680,13741,12599,10267,8095,8001,8047,7099,6087,4828,3072,2612
1988,36085,Black male,1732,1573,1479,1435,1313,1454,1295,1044,764,589,465,377,323,217,130,85,53,29
1988,36085,Black female,1607,1487,1386,1433,1603,1625,1506,1270,979,771,620,520,466,338,273,172,108,80
1988,36085,Other races male,681,693,633,666,574,618,687,761,696,559,374,231,159,128,103,73,42,38
1988,36085,Other races female,606,629,693,669,562,656,765,810,796,520,352,255,194,194,141,130,60,50
1989,36005,White male,26256,23145,21642,23858,26859,27793,24065,20812,17963,15012,13359,13339,13241,11505,9042,7688,5089,3876
1989,36005,White female,25192,22025,21136,23071,27967,29899,26571,23497,21003,18053,16455,16752,17468,16648,14586,13965,10426,10118
1989,36005,Black male,25390,21656,20128,21886,22895,23788,20379,17083,13552,11246,8828,7316,6235,5016,3162,2078,1093,778
1989,36005,Black female,24620,21196,20119,21193,24514,27385,25084,22087,18522,15993,12685,11035,9957,8460,5963,4294,2506,2138
1989,36005,Other races male,2189,1819,1601,1875,1866,2307,2466,2088,1556,1186,883,669,481,417,226,133,75,46
1989,36005,Other races female,2033,1720,1531,1762,1910,2449,2517,1993,1568,1194,902,777,586,485,314,206,113,89
1989,36047,White male,46760,41569,39910,42164,48048,55373,51770,46112,40431,29890,26899,26941,29147,27456,21336,17368,10258,6883
1989,36047,White female,44468,39677,38138,40054,47903,55017,52093,47513,42677,33024,30856,32229,36847,37016,32130,28858,19693,15292
1989,36047,Black male,42729,39262,37812,38412,36556,38022,34947,31367,25057,21157,16934,14041,11645,8781,5485,3418,1634,1054
1989,36047,Black female,41972,38499,38760,40978,43969,48418,46692,42367,34830,29367,24154,20308,18250,14915,10606,7309,3990,3032
1989,36047,Other races male,5156,3976,4050,4841,5618,7036,7331,5946,4426,3131,2764,2235,1710,1236,757,461,216,173
1989,36047,Other races female,4689,3765,3833,4378,5210,6698,6455,5241,4248,2886,2542,2245,1840,1333,881,579,319,233
1989,36061,White male,22930,17983,16401,19986,36209,57542,56242,48770,40063,31365,25387,23476,22146,17699,12672,10287,6732,4958
1989,36061,White female,22108,17197,15635,21512,42860,60908,56060,48663,42831,33979,26413,24027,24657,23427,19909,18803,14230,12540
1989,36061,Black male,14534,12916,12564,13657,14926,16737,15792,14044,11312,9396,8179,7063,6705,5705,3865,2610,1388,1019
1989,36061,Black female,14109,12497,12362,13561,16248,17874,17137,15919,13186,11456,10229,9169,9522,9148,7132,5612,3474,2722
1989,36061,Other races male,3130,2680,2918,3802,5284,6773,6183,5263,4388,3172,2864,2608,2296,1897,1282,935,522,358
1989,36061,Other races female,3000,2493,2789,4057,6022,7199,6437,5244,4528,3131,2900,2898,2637,2066,1544,1210,652,509
1989,36081,White male,36617,30985,31093,35999,48386,60808,55792,47395,40417,32628,30043,30609,33031,30499,23665,18223,10794,6928
1989,36081,White female,34777,29504,29380,33727,47276,57531,53260,46607,42221,36372,34610,36728,41864,40983,35216,31126,21457,18249
1989,36081,Black male,17597,16464,16719,18008,18431,19389,17157,14839,12654,11234,9657,8219,7019,5582,3466,2084,1073,698
1989,36081,Black female,17362,16207,16812,18163,20579,22292,20541,18597,16499,14961,12537,10902,10032,8325,5721,4067,2356,1848
1989,36081,Other races male,9469,7919,7794,8602,9719,13907,15213,12821,9846,7224,5764,4231,3214,2490,1519,874,441,230
1989,36081,Other races female,8878,7443,7175,8092,9594,13036,13724,11549,9620,6789,5466,4282,3812,2825,1855,1228,576,323
1989,36085,White male,12068,10777,10599,11659,13072,14152,14373,12991,12316,10022,8029,7315,6924,5670,4023,2793,1533,956
1989,36085,White female,11390,10000,10077,11085,12840,14453,14721,13687,13016,10640,8231,7772,7893,7133,6142,4894,3127,2621
1989,36085,Black male,1820,1596,1528,1406,1285,1463,1329,1076,813,609,480,375,336,222,132,86,54,28
1989,36085,Black female,1685,1497,1426,1408,1574,1633,1544,1289,1046,793,645,521,474,348,279,175,112,82
1989,36085,Other races male,728,734,675,712,615,674,726,796,759,605,414,250,167,137,109,77,45,40
1989,36085,Other races female,637,666,741,716,601,704,799,841,876,576,386,270,206,210,147,142,65,53
